dataset_doi,class_id,class_label,split,sample_id,mode,archive_member,local_relative_path,bytes,sha256
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.1178,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.1178.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.1178.jpg,525554,53f9278c88a107f770e140401cbf2e3188a90c29023b7c0823b2c265b1eb4fb9
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.13,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.13.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.13.jpg,537217,2211766d00c2dc26dbc852768015f5fa1bde4a87f0a1004132fac345da947165
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.147,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.147.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.147.jpg,857212,652dee7936f20560fdc3d7fc2e230c5ebe0bc44366bac52a7741be2d1ac5c2dc
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.164,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.164.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.164.jpg,555024,b5704947629ef832da747b95c990e6e205a774011ddff6822a132f844ef78cb9
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.168,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.168.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.168.jpg,496153,4afab7a3f00d57f241fc195e6cf8e5f62a6c77f7cf7a3286833c974e59bff2c0
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.169,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.169.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.169.jpg,752251,12e008579f6942ce1731768fb619514285ab35f4eaee5b3a08e3ec0ec0fe5a9e
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.179,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.179.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.179.jpg,441057,7f8f1a4c09f64725df1d56384c51ba454a9c54210c4f3a0c8cceb6bfd81cc179
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.199,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.199.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.199.jpg,618477,1de3adca76a1d761804e645b817ace28daca3b8f9fac2e50bb2b51fde457920a
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.266,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.266.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.266.jpg,604125,8ec861281f3baa800636f7ccc3d100cc57e8aef037c167bd074c4213261432ba
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.276,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.276.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.276.jpg,683144,734e4df756a4ca429d3c53b94a9c28ae3b6fef13509914f859a132b3d7cd3908
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.313,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.313.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.313.jpg,710544,7666f0046a787758fe278812707889432befd21f3b04941b04d8d9fa935db783
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.315,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.315.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.315.jpg,862475,9f40f3645041c470c4ca223685f4cc1fda2b5ec4ce6ec6e6745781f4573c5f79
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.371,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.371.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.371.jpg,571137,6426ce6b7e1ea11c52c1c7395e32d6a69ba6cefa250b51569d42902540a40172
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.438,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.438.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.438.jpg,523567,2340a1beece17f99be0548f59ae4035ea8e09163c60429d0f81e73d26fb8b054
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.439,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.439.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.439.jpg,470830,8d3d4c3eca4ad0964939cd4d20675ef282da0ca3267a7256e5f2bba1f6a3f1fa
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.441,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.441.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.441.jpg,630308,4c9f4701003ad9abf2cbc6e12100128a77e78f35633590f59ed9c564392e2592
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.462,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.462.JPG,data/raw/XPL/train/class10_cemented_fracture/Fracture.462.JPG,742862,cd7811775554160aa8104e3bc24aee75b6816cd2a1a8f299bd8bdba1a993c6bc
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.464,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.464.JPG,data/raw/XPL/train/class10_cemented_fracture/Fracture.464.JPG,730023,dfd49337f5729136dde48d87845c40b7af23f9546b069da074b3b592e3bae7c8
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.517,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.517.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.517.jpg,661680,8972f9b63a9ae6a7b6351b7668801a03b8444e250908f4ccd233b33fc55040d8
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.581,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.581.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.581.jpg,610247,a713406e6e0969028b56b82314f48b8108dd4d8f23a981d51df4ba13b9b4c01e
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.596,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.596.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.596.jpg,520417,5b2250f25c50dccdbb3c68b2cdadddae1be5fec70d9946ebc55b151041882a3c
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.648,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.648.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.648.jpg,528825,498a45f11dee7c039114f90df6cbff866b61d62dfe3a6eaab789716ac508002c
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.687,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.687.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.687.jpg,753597,5a382e269b95f73730efe6fa91c4e33dda2381ad818cb0bfa32a8a3525bc587d
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.732,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.732.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.732.jpg,602940,f61bdd68302cb50d4df5e1d01f1d45707a8abb3d5bb4d91fc625d100c99a3356
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.753,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.753.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.753.jpg,383854,ba3cf232adf8379787152c52dec26d403287d1713f9bea354bef6301fd768131
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.788,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.788.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.788.jpg,653983,13b493cf02ea92fb5f716571565ffee4b9ed10c9f7411dccaf43f999dd4e7648
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.896,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.896.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.896.jpg,586917,0f8e9d08de83bb83ef0a1bf6651af53c7a7c2382a322ccc455a89e537d4c72f2
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.956,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.956.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.956.jpg,491633,173b49b7afa96f92561aa00773e3f123f3a956612dc0fc08baf0d6a3b712b7e9
10.5281/zenodo.18061204,class10,Cemented fracture,train,Fracture.981,XPL,carbonate_1223/XPL-1223/train/class10/Fracture.981.jpg,data/raw/XPL/train/class10_cemented_fracture/Fracture.981.jpg,507011,d0d176bb84cdb0d7a3eab28015fe15caafcbc8b7be4c07726a1e59a3759ce8f7
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.1262,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.1262.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.1262.jpg,743129,1bf7da8259610211e89fd67a4584f5fb259aca818e890d8ae5dcade872064321
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.197,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.197.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.197.jpg,521591,02f271a2eec6cd2dc900fdfd1ca36163217fa551623029132bdabddaf242a2f6
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2061,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2061.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2061.jpg,775017,c3fe94f46726e8e134afc908e98d2668a86143b22aea2f7216ef50cf9c209c37
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2080,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2080.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2080.jpg,829928,a9546032f04cf530391a61aa917f0bd506bb3f1a9661fc6d211dd490327e6c0f
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2120,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2120.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2120.jpg,618708,d87641f37ebbacb84e3b8dd0318fdc908642592e28254f0861782487ae493a99
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2134,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2134.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2134.jpg,412356,dc77f52630121e85bdccfafb245c2f76ba90f0087e3b9ecd8b241e535602e1ba
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2170,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2170.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2170.jpg,599395,933892e815b33875a7ec3f041edf04a7e30d2027d71ac1ff9f91d42caa03e98c
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2177,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2177.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2177.jpg,455252,268e3246c24db87a6c0255745dcca842163c8845c7e4fc18733aa5be57a7d2ff
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2217,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2217.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2217.jpg,841270,cbc9ba52914f24e8cd7fac6fc29a38f22d5bc3b0703fe7ba7204b616c146d7bb
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2253,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2253.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2253.jpg,630583,3087aa471357f621cb885134d8cce9ab6e4b6688edc5a2c1fb591d9aa88aa776
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2260,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2260.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2260.jpg,575800,2e64fdcb680145cde6a432f1d007674e33c0272c121e4abbd78aa1424c6cc4e3
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2273,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2273.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2273.jpg,833755,390fd834cf5ebe351550c6f3b2de8e056699ddd9aaabf322f9a05c33e86efcf2
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.23,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.23.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.23.jpg,495419,30be71c7893e8402137c586d38992d4d57fbc881b9b02ded56521904a10522e8
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2563,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2563.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2563.jpg,929167,3fd042fc95647751e228d2269ffce3907f8af4b7c80d6fab7ae72a515d1c6d0b
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2613,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2613.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2613.jpg,722380,b5613387e42dea56e4adf578bcf854af0cc850c99b37645c92b1f49d6f40e62f
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2839,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2839.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2839.jpg,646805,09541296bd81f60ba606d814720f5919756b63ac4858bb1c3e091b8a2f9e0803
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2851,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2851.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2851.jpg,700913,d1836c91ea6b103e623609b21415fcf4cc9929cc4e835871386fc077868556a1
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2862,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2862.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2862.jpg,579984,5f4b23110065d1b9958c6219fd54672ab1c58be2f6eb352d0db73aa42439e222
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2885,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2885.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2885.jpg,603231,17852cead1914ab6f47dc735b5af9712518c831282af98082e3389813e582a61
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2891,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2891.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2891.jpg,584329,8ad55573d02f57359eb1f2a6bb4284b3c04dc095f76200cae92f31ee1dee8667
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2913,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2913.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2913.jpg,627812,fc91f6850c99ff789d6da7c1d2f285da264ed8dd688eb52bf1c7edc16d1553d1
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2952,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2952.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2952.jpg,570402,ee4ef9e810123f372b3a803fdcf51e5e1f113dc09fb35f98070db4d572d990fe
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.2993,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.2993.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.2993.jpg,544896,47b0d149c1469f9c33d7cd2d10d0986f8de1c47ed73ecd25a198a73bb102b2e4
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.3006,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.3006.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.3006.jpg,491491,3ca3008e57417f5cea4078d610a5dd13aa7dcda84bd3eafba49f368a259a6c1a
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.44,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.44.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.44.jpg,404121,6a60041afaa98d920ec890282c5903c95ed99f11a9e6530d14f1fdb4a13d53d4
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.486,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.486.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.486.jpg,374457,d4eb98bf1749382e1a818ff222f67352250b44de32dc2dfbe646c47ee3506293
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.50,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.50.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.50.jpg,517299,cba83db85db4622bee7ed79df13f67df961dea81f47fcfddc75742271c670b43
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.670,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.670.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.670.jpg,676484,6a5cb67d40fa2bfddd3fc22dcf63a2b74ee3773602e9bf7bf3fab7aa67cc02ce
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.894,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.894.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.894.jpg,689642,d440ae5a74ad3c85fdc6734a73eb888d8c3790f9d226900e32dc586a864d39ce
10.5281/zenodo.18061204,class13,Micritic limestone,train,Micritic_limestone.903,XPL,carbonate_1223/XPL-1223/train/class13/Micritic_limestone.903.jpg,data/raw/XPL/train/class13_micritic_limestone/Micritic_limestone.903.jpg,700955,5acf3a1c9c9af7e31db16aeb3416dba6a21d9514aa0f46ccd1571d9aebef08f5
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.101,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.101.jpg,data/raw/XPL/train/class17_oolite/Oolitic.101.jpg,494529,8ffba658c966980f7caace75b3f7c8da413a250d7bc9f9162ef68f2d6f1aa047
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.120,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.120.jpg,data/raw/XPL/train/class17_oolite/Oolitic.120.jpg,525082,2ceb0ae4b2f43e0d46073babb48c7182522448e2830119d5d4123e8c7baaea50
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.125,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.125.jpg,data/raw/XPL/train/class17_oolite/Oolitic.125.jpg,550660,490c4c1ab15ea9611423cbd089869e9649a1d94767cc43bf24cf447486b3163c
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.131,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.131.jpg,data/raw/XPL/train/class17_oolite/Oolitic.131.jpg,601373,9904a379d01580b79e37c7b673332e963c9f5d55875d1de3d1dc3618998ed1ff
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.135,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.135.jpg,data/raw/XPL/train/class17_oolite/Oolitic.135.jpg,645826,c63b3af09d4dc68b1b9c2c39b4aee256af2796f8f0fb5ca491fc2b68ea07404c
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.138,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.138.jpg,data/raw/XPL/train/class17_oolite/Oolitic.138.jpg,641788,a56f1091182cd86b450d19b3d716c2c47c2fd2ef6d386056d6d6cb53b9688805
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.141,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.141.jpg,data/raw/XPL/train/class17_oolite/Oolitic.141.jpg,619272,3c5cadc13360e88fed323e48e1d3fdf0896c90507efb8fa9c2344df3dcba26a3
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.145,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.145.jpg,data/raw/XPL/train/class17_oolite/Oolitic.145.jpg,778065,f70c406a80ea216270f04792d4035a64c18533e86b395781aaee58169d864e3e
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.148,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.148.jpg,data/raw/XPL/train/class17_oolite/Oolitic.148.jpg,851564,a94b8da020c1fdc18e18d1f7662319bcbe839fda7adecdd81d24713a046f1726
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.16,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.16.jpg,data/raw/XPL/train/class17_oolite/Oolitic.16.jpg,594545,8c58cd721acb2c7244ea802e78b36663af4157afe83f15847b54d00ad2265f0c
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.19,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.19.jpg,data/raw/XPL/train/class17_oolite/Oolitic.19.jpg,577593,18a077785e138b7f1a9f1ce70437565dede45fc9b1437188bb1bfac3d086f5a8
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.22,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.22.jpg,data/raw/XPL/train/class17_oolite/Oolitic.22.jpg,547307,c33fd97c6d8337e6a03cee74b4b71a2ba34cf7942d04e23eaba9aca0f2a3f5c9
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.26,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.26.jpg,data/raw/XPL/train/class17_oolite/Oolitic.26.jpg,604812,1098399b94a060c6b31785776243a305f751ff5ba8c64ca248a6a8c8239acf1b
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.28,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.28.jpg,data/raw/XPL/train/class17_oolite/Oolitic.28.jpg,551848,5f7b9a961d9acdb95b9065ad75e1172cda780a2193477dced04707e386a2598c
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.30,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.30.jpg,data/raw/XPL/train/class17_oolite/Oolitic.30.jpg,563763,44ad16cde140c8add560632b272c915ea85a8ec6908a0a9a0882aa60f4aa71dc
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.32,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.32.jpg,data/raw/XPL/train/class17_oolite/Oolitic.32.jpg,563652,5a41002ad492719d26c3c98818050fb77402ffd3162dcc8a835a30e96f020ecc
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.35,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.35.jpg,data/raw/XPL/train/class17_oolite/Oolitic.35.jpg,505378,2b9628d4fc2ffc05f0935a2c8a60500e92889d07bb3fe89ad9a0c6045fbdde87
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.57,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.57.jpg,data/raw/XPL/train/class17_oolite/Oolitic.57.jpg,598439,f9e2acc9aa6e323c0ebce0c0b5d75e03af40cf5b11c48613946732d0beccf85a
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.6,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.6.jpg,data/raw/XPL/train/class17_oolite/Oolitic.6.jpg,694471,e487434769633d0fd9a031d138ffd01b311d4b3859b5b04f677a186db43e9735
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.62,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.62.jpg,data/raw/XPL/train/class17_oolite/Oolitic.62.jpg,536660,3245dbecfe6ebd69c8a9ac906ae8236cc72ada517210d2db0f76d093fb30db9a
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.67,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.67.jpg,data/raw/XPL/train/class17_oolite/Oolitic.67.jpg,530503,4443217357d369ad1be3bab4a46ac84bbecc01c958d947969c8fad2f035e1ca5
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.69,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.69.jpg,data/raw/XPL/train/class17_oolite/Oolitic.69.jpg,642031,dcd412c9d06bb00d2a45d6d70d2e201feb90624b5282c6342fa9088bfd861283
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.71,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.71.jpg,data/raw/XPL/train/class17_oolite/Oolitic.71.jpg,586418,8c08e8054355a6dba628c47aa1be85cf9fb16637028f40e2affb369de8fb3002
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.80,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.80.jpg,data/raw/XPL/train/class17_oolite/Oolitic.80.jpg,523551,c855b78113981a86e613abdfee6e4cf44201a909c5d0d5baa601162cd6eb8dcc
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.82,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.82.jpg,data/raw/XPL/train/class17_oolite/Oolitic.82.jpg,536075,835501306398842aa77b99347fed14ea8dd9b0380140b5cb93020f6059ff0655
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.84,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.84.jpg,data/raw/XPL/train/class17_oolite/Oolitic.84.jpg,583417,2149a40baf97b91ed2db346d121ce35e284ebbecd676f298f48c493294210490
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.89,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.89.jpg,data/raw/XPL/train/class17_oolite/Oolitic.89.jpg,509961,6f68e89eece8074685c0c95d48f6c83cd50a8be5676fea90ac9c9e7410b8d6a7
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.91,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.91.jpg,data/raw/XPL/train/class17_oolite/Oolitic.91.jpg,529253,6959784d6b7b68012862d0a87a9f609ea8b0191791dd4fc37e220e5a6b05f46e
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.94,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.94.jpg,data/raw/XPL/train/class17_oolite/Oolitic.94.jpg,522226,345c78582f23e7d357ebfc1f9195db6ea3d7f6ba71765fe6fcf5ee6ab269f5f4
10.5281/zenodo.18061204,class17,Oolite,train,Oolitic.98,XPL,carbonate_1223/XPL-1223/train/class17/Oolitic.98.jpg,data/raw/XPL/train/class17_oolite/Oolitic.98.jpg,535199,9af045cb67873bb7687abaf2e3b90eff9596da283b8974b33f28c6bf5959d82c
10.5281/zenodo.18061204,class22,Pore,train,Vug.1471,XPL,carbonate_1223/XPL-1223/train/class22/Vug.1471.jpg,data/raw/XPL/train/class22_pore/Vug.1471.jpg,225853,6f6cacc4282e568d1248e7e678c55420de399fc60bfa0d0739dbcb29e97b8ac7
10.5281/zenodo.18061204,class22,Pore,train,Vug.1584,XPL,carbonate_1223/XPL-1223/train/class22/Vug.1584.jpg,data/raw/XPL/train/class22_pore/Vug.1584.jpg,508099,1703070ba3b1b5718d7993fe6d2ba97d7d3f24f0278de60330f9b277feaebdf1
10.5281/zenodo.18061204,class22,Pore,train,Vug.168,XPL,carbonate_1223/XPL-1223/train/class22/Vug.168.jpg,data/raw/XPL/train/class22_pore/Vug.168.jpg,667294,6e1f43b0774fa5258026807c732794aa95de9b8756f950c3c9e6f7cf9cb79383
